transaction_id,customer_id,amount,currency,transaction_date,product_id
t1962,cust016,854.34,USD,13/08/2025,p422
t1963,cust248,48.69,USD,08/08/2025,p408
t1964,cust176,402.0,USD,26/08/2025,p470
t1965,cust314,485.06,USD,16/09/2025,p467
t1966,cust089,299.95,USD,31/08/2025,p214
t1967,cust033,54.66,USD,12/08/2025,p169
t1968,cust125,265.48,USD,23/09/2025,p350
t1969,cust116,586.24,USD,16/08/2025,p477
t1970,cust005,396.92,USD,21/09/2025,p374
t1971,cust119,209.98,USD,31/08/2025,p472
t1972,cust484,344.05,USD,11/09/2025,p684
t1974,cust498,443.74,USD,19/09/2025,p388
t1976,cust296,120.11,USD,05/08/2025,p158
t1977,cust496,465.1,USD,05/08/2025,p317
t1978,cust107,334.94,USD,27/08/2025,p142
t1979,cust218,63.09,USD,01/09/2025,p701
t1981,cust154,145.56,USD,15/09/2025,p207
t1982,cust260,270.45,USD,12/09/2025,p409
t1983,cust198,141.89,USD,13/08/2025,p606
t1984,cust430,145.97,USD,23/08/2025,p514
t1985,cust414,253.41,USD,29/08/2025,p580
t1986,cust229,289.9,USD,14/09/2025,p406
t1987,cust459,314.8,USD,23/08/2025,p819
t1988,cust223,467.23,USD,13/08/2025,p757
t1989,cust413,185.77,USD,01/09/2025,p381
t1990,cust385,189.82,USD,20/08/2025,p386
t1992,cust143,430.11,USD,04/09/2025,p315
t1994,cust397,74.36,USD,21/09/2025,p680
t1995,cust347,226.81,USD,02/08/2025,p347
t1996,cust451,422.76,USD,01/08/2025,p159
t1997,cust346,423.72,USD,13/09/2025,p628
t1998,cust438,430.33,USD,11/09/2025,p682
t1999,cust438,159.76,USD,20/08/2025,p588
t2000,cust127,258.22,USD,13/08/2025,p456
t2001,cust475,324.63,USD,04/08/2025,p230
t2002,cust450,157.92,USD,12/08/2025,p489
t2003,cust098,89.89,USD,16/09/2025,p375
t2005,cust263,290.82,USD,22/08/2025,p193
t2007,cust488,402.65,USD,12/09/2025,p608
t2008,cust301,48.28,USD,09/08/2025,p585
t2009,cust435,266.81,USD,08/08/2025,p369
t2010,cust254,336.67,USD,15/09/2025,p288
t2011,cust432,642.93,USD,24/08/2025,p403
t2012,cust161,385.17,USD,01/08/2025,p209
t2014,cust430,160.18,USD,01/09/2025,p217
t2015,cust139,179.29,USD,10/08/2025,p355
t2016,cust252,496.35,USD,28/08/2025,p699
t2018,cust391,120.75,USD,04/08/2025,p755
t2019,cust183,338.38,USD,06/09/2025,p387
t2020,cust063,234.48,USD,07/08/2025,p572
t2021,cust339,440.63,USD,02/08/2025,p583
t2022,cust233,82.12,USD,09/09/2025,p156
t2023,cust345,36.39,USD,17/08/2025,p626
t2024,cust215,448.25,USD,14/09/2025,p369
t2026,cust040,327.44,USD,06/09/2025,p825
t2027,cust388,136.7,USD,14/09/2025,p512
t2028,cust195,294.13,USD,16/09/2025,p173
t2029,cust462,357.0,USD,19/08/2025,p746
t2030,cust267,57.49,USD,13/08/2025,p147
t2031,cust459,169.29,USD,07/08/2025,p755
t2032,cust332,159.92,USD,22/08/2025,p219
t2034,cust242,244.69,USD,21/09/2025,p733
t2035,cust162,455.95,USD,03/09/2025,p504
t2036,cust496,103.9,USD,03/08/2025,p336
t2037,cust468,404.15,USD,11/08/2025,p875
t2038,cust111,162.21,USD,06/08/2025,p451
t2039,cust451,165.62,USD,22/09/2025,p894
t2041,cust048,105.79,USD,22/08/2025,p333
t2042,cust167,148.04,USD,17/08/2025,p526
t2045,cust163,363.3,USD,02/08/2025,p296
t2046,cust371,387.62,USD,20/08/2025,p258
t2049,cust351,1380.44,USD,26/08/2025,p750
t2050,cust372,256.12,USD,16/08/2025,p229
t2051,cust161,347.28,USD,04/08/2025,p490
t2052,cust061,63.09,USD,27/08/2025,p171
t2054,cust493,105.52,USD,28/08/2025,p356
t2055,cust265,325.06,USD,07/08/2025,p290
t2057,cust390,333.63,USD,01/09/2025,p522
t2058,cust372,419.86,USD,20/08/2025,p175
t2059,cust242,264.73,USD,20/08/2025,p262
t2061,cust064,188.58,USD,02/09/2025,p766
t2062,cust442,68.24,USD,15/09/2025,p859
t2063,cust393,377.46,USD,18/09/2025,p136
t2064,cust203,227.1,USD,16/09/2025,p822
t2065,cust479,487.29,USD,11/09/2025,p575
t2066,cust477,390.46,USD,05/09/2025,p552
t2067,cust204,422.24,USD,03/08/2025,p677
t2068,cust288,310.84,USD,02/08/2025,p423
t2069,cust287,1179.87,USD,13/09/2025,p433
t2071,cust195,122.67,USD,23/08/2025,p838
t2072,cust228,956.62,USD,25/08/2025,p690
t2073,cust218,52.01,USD,09/09/2025,p326
t2074,cust091,128.78,USD,01/08/2025,p479
t2075,cust310,490.49,USD,18/09/2025,p243
t2076,cust176,373.57,USD,05/09/2025,p546
t2077,cust289,364.1,USD,17/09/2025,p338
t2079,cust498,58.88,USD,07/08/2025,p490
t2080,cust059,222.77,USD,15/08/2025,p335
t2081,cust397,161.63,USD,05/08/2025,p207
t2082,cust092,255.58,USD,26/08/2025,p638
t2083,cust299,177.85,USD,23/09/2025,p212
t2084,cust053,86.86,USD,09/09/2025,p408
t2085,cust183,453.53,USD,05/08/2025,p409
t2086,cust461,191.59,USD,03/08/2025,p674
t2087,cust377,304.97,USD,23/09/2025,p589
t2088,cust143,231.74,USD,23/08/2025,p895
t2089,cust179,432.59,USD,02/08/2025,p309
t2090,cust398,222.16,USD,03/09/2025,p514
t2091,cust234,73.99,USD,02/09/2025,p167
t2092,cust084,124.65,USD,14/08/2025,p336
t2093,cust139,290.68,USD,29/08/2025,p864
t2094,cust378,50.23,USD,05/08/2025,p286
t2095,cust437,1003.25,USD,10/08/2025,p191
t2096,cust441,312.96,USD,31/08/2025,p173
t2097,cust100,79.16,USD,07/09/2025,p464
t2098,cust143,176.18,USD,02/09/2025,p406
t2099,cust445,797.9,USD,21/09/2025,p557
t2100,cust463,231.03,USD,22/08/2025,p284
t2101,cust483,185.79,USD,30/08/2025,p198
t2103,cust345,210.53,USD,11/08/2025,p265
t2104,cust416,68.95,USD,16/08/2025,p610
t2105,cust177,323.54,USD,11/09/2025,p193
t2106,cust262,148.49,USD,02/09/2025,p165
t2107,cust135,195.37,USD,14/09/2025,p603
t2110,cust187,405.24,USD,16/08/2025,p563
t2111,cust309,423.61,USD,07/09/2025,p586
t2113,cust003,351.87,USD,11/08/2025,p154
t2114,cust450,329.23,USD,16/09/2025,p416
t2115,cust041,255.01,USD,11/08/2025,p801
t2116,cust056,142.24,USD,08/08/2025,p241
t2117,cust387,194.52,USD,13/09/2025,p137
t2118,cust398,76.93,USD,23/08/2025,p290
t2119,cust391,287.97,USD,29/08/2025,p370
t2120,cust223,494.11,USD,02/09/2025,p865
t2121,cust109,192.96,USD,19/08/2025,p845
t2122,cust284,153.31,USD,26/08/2025,p534
t2123,cust207,269.96,USD,15/08/2025,p596
t2124,cust475,273.21,USD,25/08/2025,p402
t2125,cust294,385.73,USD,16/08/2025,p612
t2126,cust473,108.31,USD,08/09/2025,p395
t2127,cust186,34.81,USD,14/09/2025,p606
t2129,cust166,414.17,USD,20/09/2025,p677
t2130,cust323,268.44,USD,07/09/2025,p416
t2131,cust293,165.48,USD,15/09/2025,p811
t2132,cust098,278.55,USD,22/08/2025,p714
t2133,cust148,23.48,USD,14/08/2025,p708
t2134,cust223,25.64,USD,15/09/2025,p520
t2135,cust232,427.28,USD,21/08/2025,p839
t2136,cust482,274.49,USD,11/08/2025,p283
t2137,cust045,128.48,USD,14/08/2025,p168
t2138,cust372,348.29,USD,08/09/2025,p289
t2139,cust217,479.59,USD,08/09/2025,p271
t2141,cust151,1373.76,USD,04/09/2025,p324
t2142,cust434,42.21,USD,22/08/2025,p443
t2143,cust116,164.76,USD,15/08/2025,p760
t2144,cust403,301.89,USD,25/08/2025,p125
t2145,cust443,480.64,USD,23/08/2025,p719
t2146,cust025,238.09,USD,02/08/2025,p774
t2147,cust414,328.36,USD,07/08/2025,p838
t2148,cust298,223.23,USD,09/09/2025,p626
t2149,cust332,396.3,USD,05/08/2025,p108
t2150,cust080,173.05,USD,08/09/2025,p445
t2151,cust462,26.8,USD,12/08/2025,p397
t2152,cust191,92.22,USD,13/08/2025,p122
t2154,cust292,443.7,USD,18/09/2025,p132
t2155,cust325,240.01,USD,08/08/2025,p450
t2156,cust041,377.11,USD,30/08/2025,p697
t2157,cust457,463.89,USD,04/08/2025,p859
t2158,cust363,373.69,USD,27/08/2025,p503
t2159,cust003,455.0,USD,09/09/2025,p520
t2160,cust096,293.29,USD,12/09/2025,p583
t2161,cust474,43.99,USD,10/09/2025,p493
t2162,cust057,448.34,USD,14/09/2025,p401
t2163,cust465,57.71,USD,03/08/2025,p204
t2164,cust222,140.75,USD,07/08/2025,p426
t2165,cust453,237.7,USD,04/09/2025,p252
t2166,cust121,417.13,USD,04/08/2025,p588
t2167,cust288,424.97,USD,30/08/2025,p424
t2168,cust136,483.79,USD,30/08/2025,p522
t2169,cust243,186.54,USD,09/08/2025,p308
t2170,cust430,93.02,USD,13/08/2025,p206
t2171,cust328,41.19,USD,05/08/2025,p608
t2172,cust386,353.41,USD,02/08/2025,p135
t2173,cust160,499.87,USD,12/09/2025,p803
t2174,cust217,299.84,USD,19/09/2025,p607
t2176,cust215,408.19,USD,07/09/2025,p266
t2178,cust052,289.97,USD,15/09/2025,p456
t2179,cust167,265.92,USD,31/08/2025,p577
t2180,cust386,326.41,USD,15/08/2025,p280
t2181,cust034,465.76,USD,25/08/2025,p247
t2182,cust359,138.62,USD,12/08/2025,p867
t2183,cust005,304.44,USD,17/08/2025,p811
t2184,cust262,123.11,USD,14/09/2025,p869
t2185,cust165,336.37,USD,14/08/2025,p826
t2186,cust047,399.44,USD,28/08/2025,p884
t2187,cust444,276.36,USD,18/08/2025,p807
t2188,cust247,191.05,USD,29/08/2025,p790
t2189,cust276,46.82,USD,13/08/2025,p496
t2190,cust284,487.17,USD,22/09/2025,p575
t2191,cust467,351.14,USD,13/09/2025,p506
t2193,cust410,467.98,USD,02/08/2025,p539
t2195,cust324,130.02,USD,25/08/2025,p304
t2196,cust456,274.61,USD,13/09/2025,p674
t2198,cust231,96.02,USD,01/08/2025,p164
t2199,cust065,824.49,USD,21/09/2025,p603
t2201,cust110,129.78,USD,24/09/2025,p874
t2202,cust288,366.88,USD,14/09/2025,p187
t2204,cust247,259.3,USD,11/09/2025,p277
t2205,cust071,486.56,USD,17/08/2025,p723
t2206,cust101,229.0,USD,04/08/2025,p369
t2207,cust271,181.67,USD,16/09/2025,p567
t2208,cust364,260.55,USD,06/08/2025,p228
t2209,cust144,377.74,USD,07/09/2025,p302
t2210,cust250,339.51,USD,24/09/2025,p771
t2211,cust416,102.48,USD,04/09/2025,p573
t2212,cust240,186.98,USD,05/08/2025,p712
t2214,cust445,173.32,USD,15/08/2025,p756
t2215,cust313,336.53,USD,30/08/2025,p765
t2216,cust003,381.9,USD,04/08/2025,p368
t2218,cust335,128.66,USD,26/08/2025,p251
t2219,cust425,406.28,USD,08/08/2025,p896
t2220,cust068,261.09,USD,13/08/2025,p256
t2222,cust134,334.41,USD,26/08/2025,p379
t2223,cust366,79.72,USD,14/08/2025,p353
t2224,cust483,31.15,USD,24/08/2025,p442
t2225,cust333,398.62,USD,24/08/2025,p533
t2226,cust488,344.92,USD,03/08/2025,p521
t2227,cust105,116.74,USD,02/09/2025,p763
t2228,cust301,233.12,USD,20/09/2025,p145
t2229,cust221,318.66,USD,01/08/2025,p503
t2230,cust119,222.17,USD,24/08/2025,p675
t2232,cust374,269.13,USD,01/08/2025,p498
t2233,cust470,347.65,USD,13/09/2025,p476
t2234,cust262,111.08,USD,02/08/2025,p866
t2235,cust220,956.65,USD,19/09/2025,p398
t2237,cust102,161.43,USD,07/08/2025,p386
t2238,cust352,436.63,USD,27/08/2025,p437
t2239,cust342,405.11,USD,24/09/2025,p432
t2240,cust338,96.4,USD,14/08/2025,p724
t2242,cust272,1.28,USD,24/09/2025,p424
t2243,cust179,87.19,USD,24/09/2025,p355
t2244,cust374,301.79,USD,19/08/2025,p683
t2246,cust377,90.41,USD,15/09/2025,p196
t2247,cust065,214.09,USD,12/09/2025,p531
t2248,cust181,594.76,USD,12/08/2025,p277
t2249,cust496,340.65,USD,22/08/2025,p581
t2250,cust047,174.85,USD,19/08/2025,p817
t2251,cust319,351.97,USD,14/09/2025,p808
t2252,cust160,206.44,USD,31/08/2025,p738
t2253,cust121,373.69,USD,13/08/2025,p377
t2254,cust129,83.55,USD,09/08/2025,p775
t2255,cust220,448.06,USD,20/09/2025,p138
t2256,cust038,493.73,USD,05/09/2025,p828
t2257,cust346,241.28,USD,25/08/2025,p653
t2260,cust182,33.21,USD,30/08/2025,p439
t2261,cust227,478.31,USD,18/08/2025,p803
t2262,cust097,439.05,USD,05/09/2025,p427
t2263,cust425,145.42,USD,08/09/2025,p715
t2265,cust383,235.07,USD,07/09/2025,p873
t2266,cust436,176.19,USD,19/08/2025,p639
t2268,cust218,43.32,USD,27/08/2025,p492
t2269,cust373,253.7,USD,18/08/2025,p221
t2271,cust354,992.43,USD,24/09/2025,p688
t2272,cust292,95.17,USD,11/09/2025,p524
t2273,cust468,401.32,USD,06/08/2025,p876
t2274,cust012,460.9,USD,20/09/2025,p590
t2275,cust497,276.61,USD,14/09/2025,p413
t2276,cust161,266.7,USD,15/09/2025,p826
t2277,cust329,42.85,USD,22/08/2025,p660
t2278,cust316,121.67,USD,26/08/2025,p865
t2280,cust188,343.38,USD,15/09/2025,p877
t2281,cust157,292.22,USD,16/09/2025,p455
t2282,cust463,398.29,USD,12/08/2025,p306
t2283,cust344,59.66,USD,27/08/2025,p702
t2284,cust169,303.38,USD,01/09/2025,p778
t2285,cust187,391.95,USD,15/08/2025,p339
t2286,cust053,265.65,USD,22/09/2025,p353
t2287,cust087,157.18,USD,17/09/2025,p246
t2288,cust357,337.33,USD,22/09/2025,p156
t2289,cust182,251.89,USD,31/08/2025,p659
t2290,cust204,315.68,USD,24/09/2025,p632
t2291,cust280,98.71,USD,16/08/2025,p153
t2292,cust089,197.11,USD,12/08/2025,p790
t2293,cust359,459.12,USD,06/08/2025,p483
t2294,cust020,54.13,USD,22/08/2025,p708
t2295,cust109,215.1,USD,07/09/2025,p614
t2296,cust231,95.41,USD,20/08/2025,p881
t2297,cust200,363.58,USD,24/09/2025,p587
t2298,cust426,322.99,USD,06/08/2025,p517
t2299,cust397,404.99,USD,22/09/2025,p422
t2300,cust132,426.55,USD,15/08/2025,p854
t2301,cust054,262.02,USD,09/09/2025,p270
t2302,cust053,363.1,USD,09/09/2025,p656
t2303,cust193,244.52,USD,23/09/2025,p772
t2304,cust026,69.81,USD,07/08/2025,p819
t2305,cust474,363.71,USD,12/09/2025,p553
t2306,cust119,486.64,USD,19/08/2025,p115
t2307,cust480,50.13,USD,12/09/2025,p776
t2308,cust283,700.15,USD,14/08/2025,p660
t2310,cust254,200.0,USD,18/08/2025,p322
t2312,cust358,426.78,USD,20/09/2025,p138
t2313,cust218,488.15,USD,19/09/2025,p393
t2314,cust274,303.46,USD,18/08/2025,p821
t2315,cust337,312.98,USD,18/09/2025,p574
t2317,cust084,460.97,USD,21/09/2025,p129
t2319,cust380,40.73,USD,26/08/2025,p662
t2320,cust118,337.69,USD,27/08/2025,p835
t2321,cust410,222.5,USD,20/08/2025,p891
t2322,cust499,357.07,USD,10/09/2025,p361
t2324,cust037,43.3,USD,10/09/2025,p315
t2325,cust293,300.12,USD,26/08/2025,p277
t2326,cust171,143.46,USD,02/08/2025,p851
t2327,cust094,216.84,USD,03/08/2025,p468
t2329,cust271,316.92,USD,04/09/2025,p807
t2330,cust386,231.69,USD,20/08/2025,p594
t2331,cust295,180.43,USD,16/08/2025,p264
t2332,cust280,114.97,USD,16/09/2025,p772
t2333,cust130,282.23,USD,23/09/2025,p350
t2334,cust301,55.47,USD,02/09/2025,p138
t2335,cust228,387.66,USD,20/08/2025,p900
t2336,cust163,478.68,USD,26/08/2025,p718
t2337,cust283,248.56,USD,19/08/2025,p409
t2338,cust446,228.05,USD,09/09/2025,p291
t2339,cust432,29.78,USD,02/09/2025,p767
t2340,cust015,118.12,USD,07/09/2025,p288
t2341,cust138,183.17,USD,02/08/2025,p428
t2342,cust456,114.36,USD,20/08/2025,p802
t2343,cust103,236.67,USD,24/08/2025,p780
t2345,cust438,1208.27,USD,03/09/2025,p568
t2346,cust207,235.41,USD,09/09/2025,p566
t2347,cust221,247.04,USD,15/09/2025,p704
t2348,cust063,170.23,USD,05/09/2025,p779
t2349,cust495,358.87,USD,03/09/2025,p766
t2351,cust387,100.78,USD,24/09/2025,p523
t2352,cust199,206.36,USD,12/09/2025,p322
t2353,cust462,300.51,USD,15/08/2025,p377
t2355,cust300,333.37,USD,12/09/2025,p257
t2356,cust143,141.2,USD,05/09/2025,p682
t2357,cust187,160.2,USD,28/08/2025,p595
t2358,cust363,131.53,USD,07/08/2025,p892
t2360,cust385,340.21,USD,20/09/2025,p415
t2362,cust200,96.78,USD,09/08/2025,p147
t2363,cust290,486.93,USD,05/08/2025,p628
t2364,cust483,13.62,USD,02/08/2025,p697
t2365,cust308,165.2,USD,19/08/2025,p472
t2366,cust290,334.55,USD,22/08/2025,p862
t2367,cust124,325.12,USD,08/08/2025,p328
t2368,cust376,258.33,USD,24/09/2025,p710
t2369,cust422,444.84,USD,12/08/2025,p558
t2370,cust250,428.43,USD,21/08/2025,p640
t2371,cust461,393.59,USD,06/08/2025,p466
t2372,cust345,51.65,USD,23/08/2025,p873
t2375,cust355,341.62,USD,16/08/2025,p165
t2376,cust182,436.17,USD,18/08/2025,p404
t2377,cust068,308.04,USD,19/09/2025,p681
t2379,cust314,2.92,USD,10/09/2025,p800
t2380,cust202,993.27,USD,22/08/2025,p538
t2381,cust472,252.86,USD,21/08/2025,p312
t2382,cust457,166.41,USD,23/08/2025,p868
t2383,cust244,134.66,USD,31/08/2025,p578
t2384,cust440,41.55,USD,11/09/2025,p843
t2386,cust276,1193.59,USD,01/09/2025,p384
t2387,cust154,387.05,USD,17/08/2025,p110
t2388,cust129,110.85,USD,04/09/2025,p419
t2389,cust417,342.83,USD,23/09/2025,p497
t2390,cust427,155.51,USD,11/08/2025,p442
t2391,cust052,155.75,USD,20/08/2025,p170
t2393,cust488,95.83,USD,11/08/2025,p513
t2394,cust336,232.97,USD,08/08/2025,p654
t2395,cust372,405.34,USD,01/08/2025,p287
t2397,cust192,194.66,USD,24/08/2025,p787
t2398,cust166,365.53,USD,02/08/2025,p207
t2400,cust461,76.43,USD,03/09/2025,p325
t2401,cust315,482.89,USD,13/09/2025,p794
t2402,cust167,150.41,USD,24/08/2025,p748
t2403,cust089,405.19,USD,15/09/2025,p243
t2404,cust020,484.87,USD,02/09/2025,p149
t2405,cust466,231.46,USD,03/08/2025,p200
t2406,cust047,646.4,USD,12/08/2025,p429
t2407,cust287,97.52,USD,17/08/2025,p654
t2408,cust477,354.29,USD,14/09/2025,p814
t2409,cust249,1057.78,USD,03/08/2025,p787
t2410,cust345,224.76,USD,17/08/2025,p616
t2411,cust437,17.87,USD,30/08/2025,p395
t2412,cust006,90.06,USD,14/08/2025,p384
t2413,cust492,56.91,USD,25/08/2025,p641
t2414,cust500,292.72,USD,01/09/2025,p217
t2415,cust133,319.64,USD,02/08/2025,p796
t2416,cust089,62.85,USD,13/09/2025,p462
t2417,cust326,21.64,USD,10/08/2025,p742
t2418,cust482,177.08,USD,28/08/2025,p234
t2419,cust091,73.71,USD,28/08/2025,p176
t2420,cust365,219.02,USD,10/08/2025,p282
t2421,cust437,254.22,USD,02/09/2025,p493
t2422,cust315,372.54,USD,02/09/2025,p556
t2423,cust434,16.76,USD,02/08/2025,p270
t2424,cust112,1172.8,USD,07/08/2025,p749
t2425,cust276,341.86,USD,09/09/2025,p118
t2426,cust325,385.16,USD,21/08/2025,p434
t2427,cust383,237.26,USD,25/08/2025,p790
t2428,cust265,35.24,USD,19/08/2025,p614
t2429,cust234,413.3,USD,06/08/2025,p801
t2430,cust197,163.63,USD,05/09/2025,p152
t2431,cust436,319.84,USD,11/08/2025,p214
t2432,cust405,64.12,USD,22/09/2025,p307
t2433,cust459,330.19,USD,21/08/2025,p471
t2434,cust054,465.79,USD,04/08/2025,p107
t2435,cust048,71.99,USD,05/08/2025,p363
t2436,cust021,89.86,USD,02/08/2025,p485
t2437,cust457,499.12,USD,18/09/2025,p624
t2439,cust278,167.97,USD,14/08/2025,p531
t2440,cust089,457.08,USD,15/09/2025,p258
t2441,cust385,151.65,USD,04/08/2025,p538
t2442,cust385,493.78,USD,09/08/2025,p729
t2443,cust163,1143.81,USD,30/08/2025,p388
t2444,cust464,123.89,USD,12/08/2025,p276
t2445,cust118,131.84,USD,05/09/2025,p435
t2446,cust442,254.41,USD,11/08/2025,p191
t2447,cust456,446.95,USD,04/08/2025,p656
t2448,cust212,438.28,USD,18/08/2025,p244
t2450,cust159,171.97,USD,01/09/2025,p386
t2451,cust112,452.35,USD,19/09/2025,p784
t2452,cust218,293.98,USD,23/08/2025,p123
t2453,cust313,431.69,USD,31/08/2025,p502
t2454,cust311,445.33,USD,01/08/2025,p709
t2455,cust414,249.41,USD,28/08/2025,p125
t2457,cust031,72.81,USD,21/08/2025,p231
t2459,cust489,335.18,USD,20/08/2025,p390
t2460,cust010,168.64,USD,05/08/2025,p484
t2461,cust140,99.0,USD,26/08/2025,p633
t2462,cust364,459.61,USD,21/08/2025,p376
t2463,cust123,39.84,USD,10/09/2025,p484
t2464,cust199,239.01,USD,04/09/2025,p753
t2465,cust297,48.63,USD,14/08/2025,p342
t2466,cust410,260.08,USD,25/08/2025,p193
t2467,cust229,198.09,USD,22/08/2025,p512
t2468,cust151,194.34,USD,31/08/2025,p847
t2469,cust018,175.81,USD,05/09/2025,p750
t2470,cust090,316.94,USD,01/08/2025,p257
t2471,cust016,250.81,USD,11/09/2025,p304
t2472,cust477,287.74,USD,28/08/2025,p491
t2473,cust151,159.16,USD,17/09/2025,p313
t2475,cust288,260.44,USD,15/09/2025,p205
t2476,cust101,348.52,USD,29/08/2025,p732
t2477,cust420,130.1,USD,17/08/2025,p880
t2478,cust300,206.98,USD,19/09/2025,p824
t2479,cust136,202.37,USD,24/08/2025,p172
t2480,cust333,340.93,USD,29/08/2025,p124
t2481,cust032,206.07,USD,21/08/2025,p222
t2482,cust062,156.59,USD,09/08/2025,p785
t2483,cust209,167.97,USD,19/09/2025,p900
t2484,cust191,336.99,USD,13/08/2025,p703
t2485,cust335,199.31,USD,28/08/2025,p637
t2486,cust053,57.39,USD,17/08/2025,p153
t2487,cust461,223.49,USD,02/09/2025,p582
t2488,cust083,117.83,USD,18/08/2025,p388
t2490,cust351,231.98,USD,21/08/2025,p562
t2491,cust157,162.59,USD,02/09/2025,p679
t2492,cust110,480.37,USD,20/09/2025,p308
t2493,cust198,290.9,USD,23/09/2025,p801
t2494,cust208,49.95,USD,17/09/2025,p101
t2496,cust169,77.59,USD,31/08/2025,p651
t2497,cust170,42.25,USD,28/08/2025,p845
t2498,cust306,146.3,USD,31/08/2025,p814
t2499,cust082,193.81,USD,26/08/2025,p387
t2500,cust040,345.38,USD,15/08/2025,p173
t2501,cust028,47.54,USD,22/08/2025,p288
t2502,cust127,419.9,USD,26/08/2025,p750
t2503,cust267,276.77,USD,20/09/2025,p818
t2504,cust372,222.34,USD,12/09/2025,p326
t2505,cust177,264.06,USD,03/08/2025,p617
t2506,cust021,398.09,USD,03/09/2025,p610
t2507,cust276,427.61,USD,09/09/2025,p647
t2509,cust289,77.48,USD,02/09/2025,p767
t2510,cust137,74.7,USD,10/09/2025,p645
t2511,cust314,392.42,USD,22/08/2025,p554
t2512,cust251,251.2,USD,24/09/2025,p307
t2513,cust242,281.75,USD,11/08/2025,p856
t2514,cust454,185.1,USD,30/08/2025,p267
t2515,cust038,8.97,USD,17/09/2025,p458
t2516,cust246,312.62,USD,07/09/2025,p867
t2518,cust312,424.9,USD,06/09/2025,p117
t2520,cust050,141.55,USD,22/08/2025,p316
t2521,cust276,217.01,USD,11/08/2025,p154
t2522,cust397,314.6,USD,08/08/2025,p700
t2523,cust204,35.23,USD,22/08/2025,p482
t2524,cust185,142.42,USD,03/09/2025,p622
t2525,cust392,342.58,USD,30/08/2025,p185
t2526,cust386,26.31,USD,15/08/2025,p566
t2527,cust016,12.23,USD,18/08/2025,p554
t2528,cust068,449.15,USD,21/08/2025,p184
t2529,cust333,97.74,USD,26/08/2025,p572
t2530,cust388,382.48,USD,05/08/2025,p825
t2531,cust429,448.66,USD,06/08/2025,p246
t2532,cust346,89.13,USD,01/09/2025,p290
t2533,cust335,107.92,USD,17/09/2025,p327
t2534,cust036,242.4,USD,05/09/2025,p830
t2535,cust144,62.88,USD,07/08/2025,p469
t2536,cust075,384.85,USD,24/08/2025,p243
t2537,cust235,1114.38,USD,18/09/2025,p377
t2540,cust398,1091.27,USD,24/09/2025,p656
t2541,cust432,231.85,USD,11/09/2025,p208
t2542,cust301,177.46,USD,05/08/2025,p494
t2543,cust488,271.02,USD,08/09/2025,p836
t2544,cust241,401.46,USD,06/08/2025,p404
t2545,cust422,468.34,USD,06/08/2025,p489
t2546,cust120,310.57,USD,08/08/2025,p763
t2549,cust315,227.99,USD,31/08/2025,p894
t2550,cust477,493.36,USD,26/08/2025,p409
t2551,cust033,265.32,USD,12/09/2025,p130
t2552,cust160,61.73,USD,27/08/2025,p232
t2553,cust138,270.56,USD,21/08/2025,p251
t2555,cust457,153.35,USD,19/08/2025,p267
t2556,cust120,233.87,USD,17/09/2025,p444
t2557,cust249,224.09,USD,27/08/2025,p706
t2558,cust261,117.11,USD,14/08/2025,p330
t2559,cust294,381.47,USD,12/08/2025,p454
t2560,cust362,378.65,USD,12/09/2025,p382
t2561,cust131,204.09,USD,11/09/2025,p751
t2562,cust143,214.34,USD,01/09/2025,p362
t2563,cust257,227.13,USD,07/09/2025,p348
